amount,amount_to_avg_ratio,amount_to_max_ratio,is_new_beneficiary,beneficiary_age_days,beneficiary_verified,txn_hour,is_unusual_hour,txn_frequency_24h,txn_velocity_1h,user_avg_amount,user_median_amount,user_max_amount,user_total_txns,user_typical_ben_count,user_txn_freq_per_week,days_since_last_txn,is_new_device,device_trusted,recent_password_change,recent_sim_swap,recent_email_change,recent_pin_change,account_events_48h,recent_beneficiary_additions_24h,hive_recipient_flagged,hive_signal_severity,hive_hours_since_alert,hive_scam_category_match,recipient_suspicious_neighbor_count,is_fraud
187.88,0.13,0.06,1,49,0,16,0,1,1,1420.43,517.13,3079.16,243,13,1.3,3,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
25297.39,14.2,3.96,1,11,0,22,0,3,2,1782.02,707.11,6394.53,142,8,6.6,8,1,1,0,0,0,1,2,1,1,4,29,0,2,1
120279.11,7.38,1.11,0,410,1,19,0,0,2,16290.74,405.1,108251.2,137,9,1.3,14,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
1724.29,1.13,0.47,1,266,1,13,0,0,3,1528.61,2347.53,3708.03,247,10,5.5,10,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
42832.43,31.54,14.27,1,0,0,16,0,1,0,1357.99,191.18,3002.25,226,2,7.5,3,1,0,0,0,0,0,2,2,0,0,-1,0,3,1
47428.22,19.18,9.13,1,0,0,1,0,1,3,2473.38,549.65,5194.06,185,5,5.3,3,0,0,0,0,0,1,1,2,0,0,-1,0,3,1
56713.61,124.07,44.51,1,0,0,6,0,3,3,457.12,529.81,1274.21,231,8,7.3,0,1,1,0,0,0,0,0,4,0,0,-1,0,3,1
472.13,0.61,0.19,1,67,1,21,0,0,1,769.55,604.94,2532.53,19,2,4.4,0,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
251.22,0.13,0.06,0,253,1,7,0,0,2,1971.25,684.95,4433.89,220,17,6.8,6,1,0,0,0,0,0,1,1,0,0,-1,0,1,0
543.37,0.43,0.09,0,333,1,15,0,1,0,1250.66,245.13,5959.76,244,17,3.2,11,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
154.35,0.4,0.14,1,78,1,5,0,3,3,389.49,846.59,1101.53,163,4,3.2,13,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
115207.36,16.37,1.11,0,573,1,12,0,2,1,7037.01,1487.73,103686.62,53,11,7.1,5,1,0,0,0,0,0,1,2,0,0,-1,0,1,0
10817.57,3.24,0.91,0,89,0,20,0,1,3,3334.99,2192.29,11892.1,225,20,6.6,10,0,0,0,0,0,0,2,0,0,0,-1,0,1,0
4244.87,0.97,0.24,1,40,1,19,0,5,3,4373.03,181.01,17436.51,247,13,5.1,10,0,0,0,0,1,0,2,2,0,0,-1,0,0,0
5872.27,4.51,1.22,0,44,1,3,0,0,2,1302.69,304.94,4814.33,104,14,1.7,9,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
8592.37,1.98,0.88,0,90,0,18,0,4,1,4335.02,1675.14,9804.08,184,11,5.7,11,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
18933.63,9.64,2.23,0,57,0,15,0,4,1,1963.42,176.89,8472.39,184,17,5.4,13,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
84701.9,3.47,1.11,0,511,1,8,0,2,2,24398.89,5343.82,76231.71,206,3,7.3,10,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
139937.11,7.11,1.11,0,229,1,22,0,2,3,19668.72,382.46,125943.4,217,17,5.2,0,0,0,0,0,0,0,0,2,0,0,-1,0,1,0
71754.75,12.14,1.11,0,559,1,8,0,5,3,5909.73,1354.73,64579.28,43,10,2.5,9,1,1,0,0,0,0,2,0,0,0,-1,0,1,0
3345.63,1.84,0.83,0,3,0,10,0,3,2,1818.0,271.73,4031.48,85,14,4.2,14,1,1,0,0,0,0,0,0,1,3,8,1,3,1
90415.28,9.93,1.11,0,505,1,17,0,2,0,9103.39,603.37,81373.75,273,8,3.0,14,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
1179.83,0.84,0.24,0,145,1,0,0,5,2,1411.56,295.51,4885.9,236,18,0.8,13,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
403.85,0.23,0.05,0,328,1,15,0,5,3,1790.98,548.44,8557.98,205,10,6.5,6,0,0,0,0,0,0,2,1,0,0,-1,0,0,0
820.35,0.51,0.14,0,210,1,0,0,2,0,1610.38,927.88,5864.72,108,2,6.0,13,0,1,0,0,0,0,1,0,0,0,-1,0,2,0
585.36,1.7,0.82,0,78,0,11,0,1,3,343.91,473.41,717.22,242,18,7.7,11,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
6002.32,3.96,1.59,1,0,0,14,0,8,5,1516.88,2426.18,3780.98,202,17,4.7,4,1,0,1,1,0,0,4,1,0,0,-1,0,2,1
42210.5,23.54,11.36,1,0,0,3,0,5,5,1792.77,1319.49,3715.9,49,14,6.6,2,1,0,1,0,1,0,5,2,0,0,-1,0,1,1
140.81,0.16,0.04,0,316,0,7,0,2,2,879.2,851.77,3623.64,3,3,4.7,12,0,1,0,0,0,0,2,2,0,0,-1,0,1,0
192.58,0.11,0.03,0,224,1,14,0,0,3,1678.78,213.1,5557.2,176,19,5.5,11,1,1,0,0,0,0,1,2,0,0,-1,0,1,0
1031.53,0.8,0.19,0,357,1,22,1,1,0,1283.27,614.34,5470.51,112,17,3.1,12,0,0,0,0,0,0,0,0,0,0,-1,0,2,0
20485.99,12.18,3.04,0,57,1,19,0,0,1,1682.28,1204.01,6744.04,114,6,6.9,1,1,1,0,0,0,1,0,2,0,0,-1,0,0,0
193.86,0.23,0.05,1,346,0,22,0,3,1,827.7,348.43,3683.09,73,14,3.6,3,0,0,0,0,0,0,2,2,0,0,-1,0,2,0
115919.1,5.12,1.11,0,234,1,11,0,4,3,22626.91,321.05,104327.19,210,9,0.5,0,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
854.91,0.48,0.14,0,235,1,23,0,0,2,1770.59,586.86,6306.98,51,3,3.6,6,1,0,1,0,0,0,0,2,0,0,-1,0,0,0
640.53,0.33,0.08,0,273,1,20,0,5,3,1934.38,371.13,8435.65,242,4,6.5,12,0,0,1,0,0,0,2,2,0,0,-1,0,0,0
28370.27,1.15,0.38,0,554,1,23,0,0,3,24774.75,201.84,74324.25,193,4,7.6,1,0,0,0,0,1,0,2,1,0,0,-1,0,2,0
28627.75,6.7,2.64,0,59,1,9,0,2,1,4272.87,870.82,10858.93,207,14,2.3,6,1,0,0,1,0,0,2,0,0,0,-1,0,0,0
11624.82,6.05,1.58,0,13,0,8,0,0,2,1922.32,350.9,7357.29,44,8,3.4,9,0,0,0,0,0,0,0,1,1,3,25,0,3,1
757.97,1.46,0.39,1,130,1,12,0,1,0,517.44,414.13,1961.93,221,3,5.9,1,1,1,0,0,0,0,2,2,0,0,-1,0,0,0
71485.86,45.82,19.52,1,0,0,8,0,4,1,1560.02,466.89,3661.48,218,18,2.9,14,0,0,1,0,0,0,2,2,0,0,-1,0,1,1
662.39,0.41,0.14,0,291,1,5,0,0,1,1619.88,688.49,4792.42,231,2,1.8,4,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
3303.83,8.3,2.43,0,340,1,0,0,4,3,398.06,186.34,1357.27,101,10,4.7,13,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
614.63,0.39,0.18,0,310,1,23,0,3,2,1595.3,1416.58,3452.81,16,6,3.1,4,0,1,1,0,0,1,1,0,0,0,-1,0,0,0
24221.35,11.58,3.55,0,11,1,9,0,4,2,2092.33,1509.44,6829.19,147,15,5.0,8,1,0,1,0,0,0,2,1,0,0,-1,0,1,0
6646.26,1.78,0.62,1,85,0,5,0,1,2,3723.86,236.91,10759.3,92,13,3.3,3,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
16167.17,14.47,4.06,0,22,0,18,0,4,2,1117.01,1111.87,3978.38,218,13,2.8,2,1,1,0,0,0,0,1,2,0,0,-1,0,1,0
4168.36,1.5,0.69,0,7,1,16,0,2,2,2771.1,916.59,6050.0,133,18,7.5,4,1,1,0,0,0,0,0,2,0,0,-1,0,0,0
7566.15,2.58,0.69,1,5,0,16,0,0,1,2928.19,215.22,10914.46,24,14,5.0,13,0,1,0,0,0,0,2,2,1,3,1,1,2,1
24646.45,9.19,1.84,0,54,0,3,0,3,1,2680.43,372.98,13391.55,43,2,4.2,2,1,1,1,0,0,0,0,2,0,0,-1,0,1,0
352.73,0.23,0.06,0,238,1,3,1,1,0,1510.95,180.55,5635.77,246,13,4.4,12,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
58043.08,26.21,9.01,1,0,0,3,0,3,2,2214.24,239.05,6445.11,98,17,5.8,6,1,1,0,0,0,0,1,4,0,0,-1,0,1,1
322.77,0.3,0.12,0,75,1,19,0,4,3,1092.99,304.74,2796.71,62,20,7.3,4,0,1,0,0,1,0,2,1,0,0,-1,0,2,0
61929.64,16.56,5.72,0,6,0,17,0,1,2,3740.22,558.04,10834.32,71,8,5.0,11,1,0,0,0,0,1,2,1,1,3,36,1,5,1
1217.8,0.91,0.25,0,110,1,7,0,5,2,1341.7,734.94,4879.22,65,16,5.9,14,1,0,1,0,0,0,2,1,0,0,-1,0,1,0
253.87,0.29,0.06,1,103,1,22,0,0,1,890.27,228.81,4076.52,240,12,5.1,14,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
881.34,0.52,0.16,0,205,1,8,0,2,2,1686.53,817.23,5678.24,92,11,6.3,14,1,0,0,0,0,0,1,1,0,0,-1,0,2,0
20453.85,5.3,2.45,0,5,1,6,0,4,3,3862.5,1288.16,8355.84,83,20,5.8,3,0,1,1,0,0,0,0,1,0,0,-1,0,0,0
26811.41,20.17,7.83,1,11,0,14,0,2,0,1329.03,487.26,3425.85,147,18,1.3,5,0,1,0,0,0,0,2,3,1,3,4,0,6,1
87915.3,22.64,9.53,0,6,0,20,1,3,0,3882.88,1076.72,9221.96,226,10,3.6,5,1,1,0,0,0,0,2,0,1,3,47,0,1,1
49160.48,3.88,1.11,0,456,1,12,0,4,0,12686.41,735.7,44244.43,81,8,6.2,6,0,0,0,0,0,0,1,2,0,0,-1,0,1,0
23626.1,22.76,7.93,1,45,1,8,0,2,2,1038.06,518.8,2978.43,114,7,5.8,10,1,0,1,0,0,0,2,2,0,0,-1,0,1,0
7158.57,1.9,0.82,1,53,0,3,0,0,2,3775.27,1603.34,8728.46,27,2,7.7,1,1,0,0,0,0,0,1,2,0,0,-1,0,0,0
627.14,0.46,0.11,0,47,1,13,0,0,2,1351.65,750.64,5939.36,160,14,7.8,5,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
498.67,0.41,0.1,1,362,1,21,0,5,2,1210.73,635.0,4895.49,24,18,2.5,3,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
327.67,0.17,0.04,0,132,1,14,0,5,2,1970.69,747.31,7305.56,177,19,4.1,13,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
479.47,0.34,0.11,0,322,1,18,0,4,3,1428.22,262.26,4322.83,63,19,2.1,8,0,1,1,0,0,0,2,0,0,0,-1,0,1,0
251.24,0.21,0.07,0,147,0,17,0,3,2,1207.06,547.97,3470.94,3,7,4.8,9,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
253.73,0.58,0.19,1,15,1,6,1,0,1,435.36,1819.66,1363.65,195,5,4.5,14,1,0,0,0,0,0,2,0,0,0,-1,0,2,0
195.65,0.17,0.04,0,247,1,3,1,1,2,1141.3,865.59,5442.03,52,16,7.9,5,0,0,0,0,0,0,2,0,0,0,-1,0,2,0
16724.9,6.64,2.99,1,0,0,11,0,3,2,2518.25,2226.58,5596.06,33,9,7.5,14,1,0,1,1,0,0,4,5,1,0,-1,0,2,1
3136.28,0.73,0.35,0,34,0,19,1,0,2,4289.67,326.85,9035.13,178,9,2.1,7,1,1,1,0,0,0,2,2,0,0,-1,0,1,0
414.93,0.75,0.17,0,20,1,16,0,3,0,553.13,871.37,2460.6,108,16,3.7,3,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
14885.64,15.57,7.29,0,38,1,3,0,3,2,955.89,759.79,2042.21,66,19,7.9,13,0,0,1,0,0,0,1,0,0,0,-1,0,1,0
58251.51,45.23,21.85,1,0,0,3,0,2,2,1287.87,358.02,2665.55,164,6,4.1,6,0,0,0,0,0,0,0,4,0,0,-1,0,1,1
17936.12,20.64,4.43,0,13,1,21,0,0,0,869.08,554.47,4051.85,190,6,6.3,3,0,0,0,0,0,0,2,1,0,0,-1,0,0,0
143.65,0.08,0.02,0,105,0,1,1,2,3,1719.8,375.74,7869.98,169,13,2.8,14,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
57130.46,30.53,13.85,1,0,0,0,0,2,1,1871.49,376.3,4126.09,121,3,1.3,13,1,1,0,0,0,0,0,2,0,0,-1,0,3,1
40770.63,18.77,8.57,1,0,0,20,0,1,3,2171.69,153.77,4755.49,162,14,1.8,9,0,1,0,0,0,0,2,3,0,0,-1,0,0,1
17116.22,5.62,2.11,1,90,1,23,1,2,1,3045.91,1355.34,8128.03,126,9,4.7,10,1,0,0,0,0,0,2,1,0,0,-1,0,1,0
445.78,1.15,0.24,0,38,1,9,0,1,2,387.34,735.82,1868.22,139,6,2.6,0,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
23355.09,8.72,3.17,1,50,1,7,0,1,0,2678.47,151.22,7356.27,233,6,5.8,2,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
37473.01,2.54,0.85,0,654,1,8,0,5,1,14757.42,874.71,44272.25,180,11,3.0,12,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
6327.93,2.17,0.56,0,39,0,14,0,5,0,2911.52,733.49,11378.91,109,13,2.3,4,1,0,0,0,0,0,2,0,0,0,-1,0,0,0
394.59,0.31,0.08,0,267,0,8,0,0,0,1285.92,170.43,5099.87,12,19,2.0,3,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
886.46,0.52,0.26,0,289,1,23,0,2,2,1703.82,485.92,3432.18,55,9,3.5,6,1,1,0,0,0,0,1,0,0,0,-1,0,2,0
535.44,0.29,0.13,0,252,1,17,0,2,3,1815.88,536.49,3986.33,18,16,4.6,12,0,0,0,0,0,0,1,1,0,0,-1,0,1,0
2182.32,1.37,0.6,0,287,1,3,0,1,1,1591.3,609.14,3628.95,67,13,2.5,6,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
43453.06,1.93,0.64,0,475,1,10,0,3,0,22473.36,638.69,67420.08,220,19,2.0,7,0,0,0,0,0,0,0,1,0,0,-1,0,2,0
5394.86,3.31,0.88,1,0,0,0,0,0,0,1629.91,636.23,6159.72,87,15,1.3,3,0,0,0,0,0,0,0,1,1,2,50,1,5,1
17999.11,5.52,2.19,0,83,0,2,0,3,0,3258.64,878.51,8201.84,74,15,5.4,14,0,1,1,0,0,0,0,2,0,0,-1,0,1,0
60974.92,121.72,53.82,1,0,0,23,0,1,1,500.96,275.51,1133.01,244,7,0.8,2,1,0,0,0,0,0,1,3,0,0,-1,0,0,1
316.22,0.46,0.2,0,161,1,6,0,5,3,680.44,876.18,1549.23,231,16,3.7,6,0,0,0,0,0,0,0,0,0,0,-1,0,2,0
11456.65,0.94,0.31,0,605,1,13,0,4,3,12207.98,2973.04,36623.94,147,2,2.1,1,0,1,1,0,0,1,1,0,0,0,-1,0,0,0
15978.03,12.81,4.66,1,0,0,19,0,3,1,1247.51,207.0,3425.25,139,4,3.4,6,0,1,1,1,0,0,1,3,0,0,-1,0,2,1
1643.2,0.95,0.28,0,356,1,14,0,1,3,1728.34,961.96,5871.29,173,19,1.0,7,0,0,0,0,0,0,0,0,0,0,-1,0,2,0
6879.62,1.79,0.43,0,29,1,3,0,4,0,3834.98,887.58,15946.69,15,7,6.6,3,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
481.09,1.12,0.26,0,320,1,13,0,2,2,430.67,1013.47,1873.95,180,11,6.0,9,0,0,0,0,0,0,1,2,0,0,-1,0,1,0
992.48,2.82,0.57,0,212,1,22,0,3,3,352.35,1031.58,1728.89,146,17,3.9,0,1,1,0,0,0,0,1,0,0,0,-1,0,2,0
1073.54,2.54,1.25,0,144,0,13,0,1,2,423.07,706.08,857.43,42,12,3.1,6,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
838.78,0.61,0.18,0,297,0,13,0,1,1,1367.15,238.36,4718.71,121,13,0.7,2,1,1,0,0,0,0,1,1,0,0,-1,0,1,0
25077.62,5.95,1.34,1,34,0,9,0,1,0,4214.67,460.69,18658.26,29,16,1.7,9,0,0,1,0,0,0,2,2,0,0,-1,0,0,0
11932.4,4.23,0.92,0,88,1,23,1,2,2,2820.82,391.81,12985.31,220,14,4.1,3,0,0,1,0,0,0,0,2,0,0,-1,0,1,0
69250.51,96.48,38.4,1,0,0,2,0,3,0,717.79,1013.69,1803.42,22,13,5.4,0,1,1,1,0,0,0,0,4,0,0,-1,0,3,1
2383.35,0.49,0.16,0,38,0,6,0,1,0,4912.25,773.08,15298.05,174,14,1.2,8,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
922.14,0.63,0.16,0,237,1,11,0,2,1,1472.71,765.7,5928.27,69,8,7.6,0,0,0,1,0,0,0,1,0,0,0,-1,0,2,0
20817.56,14.21,3.27,0,34,1,8,0,4,2,1465.35,840.65,6375.44,127,17,4.5,3,1,0,0,0,0,0,2,0,0,0,-1,0,1,0
27311.84,11.09,3.89,1,86,0,10,0,5,3,2463.58,740.94,7028.2,214,3,7.2,14,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
45637.32,11.6,4.73,0,1,0,9,1,2,1,3935.37,152.72,9644.88,248,3,7.7,11,0,0,0,0,0,0,1,0,1,2,24,1,6,1
16826.76,8.54,2.25,1,21,0,19,0,2,2,1970.25,318.7,7493.02,56,3,0.9,12,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
95065.61,8.33,1.11,0,112,1,16,0,2,2,11418.96,170.27,85559.05,272,20,5.8,4,1,0,1,0,0,0,0,0,0,0,-1,0,1,0
52971.59,2.67,0.89,0,242,1,6,0,4,3,19839.28,1074.8,59517.83,86,7,5.8,6,0,0,1,0,0,0,0,2,0,0,-1,0,1,0
137546.58,10.27,1.11,0,116,1,8,0,0,2,13389.97,609.19,123791.92,177,20,8.0,12,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
457.24,0.62,0.15,0,313,0,7,0,5,3,742.53,246.71,2988.37,38,8,2.4,6,0,1,0,0,0,1,2,0,0,0,-1,0,2,0
225.11,0.18,0.04,0,189,1,6,0,4,3,1247.46,188.09,5712.68,125,9,6.5,2,1,1,0,1,0,0,2,2,0,0,-1,0,2,0
116285.36,4.77,1.11,0,226,1,21,0,4,1,24361.82,769.86,104656.82,261,13,2.4,13,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
632.94,0.89,0.26,0,173,1,23,1,3,0,713.22,736.97,2459.01,186,18,5.2,7,1,0,0,0,0,0,0,2,0,0,-1,0,1,0
569.63,0.63,0.28,1,274,1,1,0,1,3,901.24,528.08,2021.11,118,4,2.4,11,1,0,0,0,0,0,0,0,0,0,-1,0,1,0
421.72,0.92,0.22,0,244,1,23,1,0,3,459.17,672.35,1928.86,215,19,2.3,10,1,1,0,0,0,0,1,2,0,0,-1,0,2,0
84196.31,3.49,1.11,0,576,1,19,0,1,3,24119.96,699.62,75776.68,164,2,0.7,3,1,1,0,0,0,0,2,1,0,0,-1,0,0,0
587.6,0.32,0.08,1,277,1,18,0,1,2,1832.73,457.51,6963.37,178,12,7.4,9,0,0,0,0,1,0,2,2,0,0,-1,0,0,0
48341.9,19.56,9.12,1,0,0,22,0,7,4,2471.81,192.24,5302.13,22,8,5.0,10,1,0,1,0,0,1,2,2,0,0,-1,0,2,1
51789.77,20.25,7.68,1,0,0,5,0,4,4,2557.45,846.86,6742.86,143,15,6.1,14,1,0,1,0,0,0,3,3,0,0,-1,0,1,1
564.71,0.61,0.18,0,357,1,0,0,0,3,930.2,2565.81,3147.92,193,10,2.5,7,1,1,0,0,0,0,2,1,0,0,-1,0,1,0
270.79,0.14,0.03,0,360,1,13,0,0,2,1939.78,328.95,9516.89,66,17,5.0,3,1,0,0,1,0,0,1,1,0,0,-1,0,1,0
1132.09,1.18,0.3,0,266,1,21,0,0,1,957.84,572.1,3799.75,105,5,1.9,14,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
805.22,0.58,0.14,0,90,1,15,0,4,0,1391.84,606.2,5938.23,24,6,5.0,13,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
617.94,0.46,0.18,0,317,1,8,0,5,3,1349.88,372.69,3455.96,89,12,4.9,3,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
24393.83,11.08,2.39,1,47,1,3,0,5,1,2202.12,318.46,10187.83,105,8,7.4,7,1,1,0,0,0,0,1,0,0,0,-1,0,1,0
122095.03,5.97,1.11,0,125,1,3,0,5,0,20442.9,1428.91,109885.53,176,9,5.7,8,1,0,0,0,0,0,2,2,0,0,-1,0,0,0
45570.8,27.82,10.01,1,0,0,1,0,5,5,1637.82,152.33,4554.56,245,10,2.7,11,1,0,1,1,0,0,3,3,0,0,-1,0,1,1
28191.09,6.78,1.76,1,68,0,4,0,1,1,4156.38,364.48,15975.87,120,18,3.8,13,1,1,0,0,0,0,0,0,0,0,-1,0,0,0
55511.92,31.03,14.37,1,0,0,12,1,4,3,1789.21,1198.53,3862.61,174,5,3.7,11,0,0,1,1,1,0,2,2,0,0,-1,0,1,1
18751.5,16.14,7.5,1,0,0,7,0,1,2,1161.51,182.15,2501.18,132,14,2.7,2,1,1,0,1,0,0,0,4,0,0,-1,0,2,1
43319.73,65.67,31.77,1,0,0,14,0,8,3,659.69,467.5,1363.67,13,14,0.7,2,1,0,1,1,0,0,4,2,0,0,-1,0,2,1
51964.5,41.88,16.35,0,1,0,16,0,2,2,1240.67,156.75,3178.53,36,12,4.4,2,0,0,0,0,0,0,1,2,1,4,43,1,5,1
29198.4,9.2,1.92,0,42,1,12,0,3,1,3174.67,532.47,15194.62,130,12,5.6,2,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
55976.48,10.01,1.11,0,148,1,15,0,3,1,5590.51,475.75,50378.83,191,5,4.2,5,1,1,0,0,0,0,0,1,0,0,-1,0,1,0
42977.12,12.75,5.7,0,12,0,8,0,4,3,3370.26,562.85,7542.33,128,10,4.7,14,1,1,0,0,0,0,2,2,1,2,49,1,1,1
92564.6,6.66,1.11,0,172,1,16,0,1,3,13893.08,1432.38,83308.14,81,16,3.6,5,0,1,0,0,0,0,2,2,0,0,-1,0,1,0
140779.03,6.69,1.11,0,540,1,4,0,1,1,21029.69,696.53,126701.13,118,10,6.0,2,0,1,0,0,0,0,0,1,0,0,-1,0,0,0
10291.41,9.46,3.38,1,0,0,13,0,4,1,1088.02,280.45,3040.34,242,4,3.4,8,1,1,0,0,0,0,2,1,0,0,-1,0,3,1
2737.82,1.21,0.31,1,39,1,13,1,1,3,2258.53,952.09,8828.65,116,16,7.1,3,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
25120.83,1.61,0.54,0,514,1,8,0,4,0,15561.66,480.44,46684.97,69,17,4.4,13,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
7358.67,9.05,4.45,1,0,0,11,0,8,4,813.42,689.64,1653.95,160,10,5.0,5,1,0,1,0,1,0,2,4,0,0,-1,0,2,1
830.64,0.46,0.18,0,236,1,9,0,2,0,1811.32,2745.09,4555.98,18,19,3.1,10,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
601.42,0.37,0.14,1,10,1,5,0,4,1,1621.41,860.61,4360.65,176,2,7.8,0,0,0,0,0,0,0,1,2,0,0,-1,0,2,0
125.14,0.08,0.02,0,240,1,18,0,2,2,1641.77,1512.55,6484.96,240,17,5.4,13,1,0,0,0,0,1,0,1,0,0,-1,0,0,0
7927.25,3.82,1.88,1,0,0,13,0,8,4,2074.79,1802.32,4227.55,22,11,1.7,0,1,0,1,0,1,0,2,2,0,0,-1,0,0,1
265.55,0.21,0.1,0,228,0,12,0,2,0,1285.34,556.93,2650.09,29,5,0.7,5,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
22774.71,15.65,4.99,0,1,1,10,0,3,3,1455.1,920.62,4563.98,45,13,8.0,7,1,0,0,0,0,0,2,0,0,0,-1,0,1,0
441.99,0.91,0.18,0,278,1,13,0,5,2,488.14,181.28,2396.66,45,2,5.3,14,0,1,0,0,0,0,2,1,0,0,-1,0,0,0
55268.33,100.62,45.96,1,0,0,15,0,3,1,549.29,198.86,1202.51,128,13,1.2,14,1,1,0,0,0,0,0,3,0,0,-1,0,3,1
67139.88,3.35,1.11,0,224,1,17,0,1,0,20048.11,402.68,60425.89,266,20,3.6,2,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
739.47,0.78,0.25,0,15,1,17,0,1,1,947.61,1261.22,2973.71,139,15,1.7,8,1,1,0,0,0,0,2,0,0,0,-1,0,0,0
172.32,0.24,0.05,0,165,1,0,0,5,1,718.39,357.61,3472.49,82,15,5.1,9,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
471.51,0.47,0.16,1,189,1,15,0,2,3,1010.76,208.73,2959.02,87,3,4.9,11,0,1,0,0,0,1,0,0,0,0,-1,0,0,0
28637.04,17.8,5.67,0,6,0,1,0,1,1,1608.63,655.75,5054.58,206,9,5.6,8,0,0,0,0,0,0,2,0,0,0,-1,0,0,0
16019.87,5.17,1.91,0,46,0,5,0,4,2,3097.14,298.25,8405.81,139,5,5.0,5,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
6212.76,2.12,0.74,1,0,0,21,0,7,4,2936.46,1718.29,8398.17,107,15,2.7,3,1,0,1,1,1,0,3,4,0,0,-1,0,2,1
25787.49,9.08,2.36,1,66,1,16,0,5,0,2841.4,543.46,10949.06,144,15,1.0,14,0,0,1,0,1,1,0,2,0,0,-1,0,0,0
624.19,0.32,0.07,0,167,1,5,0,3,3,1976.83,163.77,9522.18,179,7,7.7,6,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
24963.35,7.12,2.29,0,57,0,10,1,0,0,3505.72,976.82,10878.37,48,13,3.1,11,1,0,0,0,0,0,1,0,0,0,-1,0,1,0
22098.6,1.82,0.61,0,355,1,21,0,3,3,12155.81,658.92,36467.43,50,16,5.1,0,0,1,0,0,0,0,2,1,0,0,-1,0,0,0
20784.01,12.0,4.49,1,0,0,0,0,3,5,1732.36,434.42,4626.85,216,18,1.6,4,1,0,1,1,1,0,4,2,0,0,-1,0,1,1
31528.76,10.83,3.71,0,3,0,20,0,4,1,2911.88,167.07,8497.98,15,8,0.5,11,0,1,0,0,0,0,0,2,1,3,10,0,3,1
78346.68,102.89,32.41,1,14,0,18,0,3,2,761.49,356.96,2417.17,169,19,1.5,13,0,1,0,0,0,0,0,1,1,4,11,1,6,1
269.91,0.15,0.04,1,358,0,13,0,1,1,1818.07,176.98,6153.07,182,2,5.1,9,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
9048.09,3.38,1.51,0,4,1,21,0,0,3,2677.47,1010.54,5980.99,81,5,3.7,2,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
103018.82,5.91,1.11,0,101,1,11,1,2,3,17433.05,1645.77,92716.94,216,20,4.0,11,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
695.32,0.48,0.23,0,119,0,5,1,4,2,1440.86,610.42,3040.89,214,15,7.7,12,0,0,0,0,0,1,1,1,0,0,-1,0,2,0
719.49,0.61,0.16,0,356,1,6,0,5,2,1181.88,346.39,4428.92,195,14,5.0,14,0,0,1,0,0,0,0,2,0,0,-1,0,1,0
